Age,Attrition,Business_Travel,Daily_Rate,Department,Distance_From_Home,Education,Education_Field,Employee_Number,Environment_Satisfaction,Gender,Hourly_Rate,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Monthly_Rate,Num_Companies_Worked,Over_Time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Stock_Option_Level,Total_Working_Years,Training_Times_Last_Year,Work_Life_Balance,Years_At_Company,Years_Since_Last_Promotion,Years_With_Current_Manager,Role_Department,Remote_Work
26,No,Unknown,1066.0,Unknown,2.0,2,Medical,1018.0,4,Male,32.0,4,2,Manufacturing Director,4,Married,5472.0,3334,1,Unknown,12,3.0,2,0,11.495566260001146,2,3.0,8,1,3,Unknown,False
55,No,Travel Frequently,135.0,Unknown,18.0,4,Medical,1034.0,3,Male,62.0,3,2,Healthcare Representative,2,Married,6385.0,12992,3,Unknown,14,3.0,4,2,10.845206513294286,3,3.0,8,6,7,Unknown,True
50,No,Non Travel,145.0, Sales ,1.0,3,Life Sciences,0.01,4,Female,95.0,3,2,Sales Executive,3,Married,6347.0,24920,0,Unknown,12,3.0,1,1,10.857140176741405,3,3.0,18,0,13,Sales Executive - Sales,True
32,No,Non Travel,1109.0,Unknown,29.0,4,Unknown,1046.0,4,Female,69.0,3,1,Laboratory Technician,3,Single,6477.686121919585,11135,9,No,12,3.0,2,0,10.0,2,3.0,8,7,7,Unknown,True
53,No,Travel Frequently,124.0,Unknown,2.0,3,Marketing,1050.0,3,Female,38.0,2,3,Sales Executive,2,Unknown,7525.0,23537,2,Unknown,12,3.0,1,1,30.0,2,3.0,15,6,12,Unknown,True
40,No,Travel Rarely,300.0,Unknown,26.0,3,Unknown,0.01,3,Male,74.0,3,2,Sales Executive,1,Married,6477.686121919585,22217,1,Unknown,14,3.0,2,1,8.0,3,2.0,7,7,5,Unknown,False
55,No,Unknown,444.0,Unknown,2.0,1,Unknown,1074.0,3,Male,40.0,2,4,Manager,1,Single,6477.686121919585,17323,7,No,15,3.0,2,0,11.059456133354514,3,4.0,9,6,2,Unknown,True
28,Yes,Non Travel,1366.0,Unknown,24.0,2,Unknown,1082.0,2,Male,72.0,2,3,Healthcare Representative,1,Single,6477.686121919585,12355,1,No,12,3.0,1,0,10.0,2,2.0,10,1,9,Unknown,False
28,No,Travel Rarely,857.0,Unknown,10.0,3,Other,1097.0,3,Female,59.0,3,2,Research Scientist,3,Single,3660.0,7909,3,No,13,3.0,4,0,11.352416823043836,4,4.0,8,1,7,Unknown,True
35,Yes,Unknown,1204.0,Unknown,4.0,3,Technical Degree,1100.0,4,Male,86.0,3,3,Sales Executive,1,Unknown,6477.686121919585,10333,0,Unknown,22,4.0,1,0,9.0,2,3.0,8,4,7,Unknown,True
33,Yes,Travel Frequently,827.0, Research & Development ,8.887336935304779,4,Medical,1101.0,3,Female,54.0,2,2,Research Scientist,3,Single,6477.686121919585,3129,1,No,22,4.0,2,0,14.0,4,3.0,13,3,8,Research Scientist - Research & Development,True
25,Yes,Unknown,1219.0, Research & Development ,4.0,1,Technical Degree,1106.0,4,Male,32.0,3,1,Laboratory Technician,4,Married,6477.686121919585,4605,1,Unknown,15,3.0,2,1,7.0,3,4.0,7,5,6,Laboratory Technician - Research & Development,True
38,No,Unknown,770.0, Sales ,10.0,4,Unknown,1119.0,3,Male,66.00106178264963,2,3,Sales Executive,3,Unknown,8740.0,5569,0,Yes,14,3.0,2,2,9.0,2,3.0,8,2,7,Sales Executive - Sales,True
28,No,Unknown,950.0,Unknown,8.88864119206339,3,Unknown,0.01,1,Female,93.0,3,3,Manufacturing Director,2,Unknown,6477.686121919585,8039,0,Unknown,17,3.0,2,3,11.422667771294565,3,2.0,9,1,7,Unknown,True
43,No,Travel Frequently,1082.0,Unknown,27.0,3,Life Sciences,1126.0,3,Female,83.0,3,3,Manufacturing Director,1,Married,6477.686121919585,11535,8,No,11,3.0,3,1,18.0,1,3.0,8,0,1,Unknown,False
39,Yes,Travel Frequently,203.0, Research & Development ,2.0,3,Life Sciences,0.01,1,Male,84.0,3,4,Healthcare Representative,4,Unknown,6477.686121919585,13547,7,No,11,3.0,4,3,21.0,4,3.0,18,11,5,Healthcare Representative - Research & Development,False
40,No,Travel Rarely,1308.0,Unknown,14.0,3,Unknown,1128.0,3,Male,44.0,2,5,Research Director,3,Unknown,6477.686121919585,17544,1,No,14,3.0,1,0,11.66727273412543,2,3.0,20,4,9,Unknown,True
29,No,Travel Rarely,718.0,Unknown,8.0,1,Medical,0.01,2,Male,79.0,2,2,Manufacturing Director,4,Married,6477.686121919585,17689,1,Unknown,15,3.0,3,1,10.0,2,2.0,10,1,2,Unknown,True
40,No,Unknown,593.0,Unknown,8.912500243401524,4,Unknown,0.01,2,Female,88.0,3,3,Research Director,3,Unknown,13499.0,13782,9,No,17,3.0,3,0,20.0,3,2.0,18,2,13,Unknown,False
26,No,Travel Rarely,1384.0,Unknown,3.0,4,Unknown,1177.0,1,Male,82.0,4,1,Laboratory Technician,4,Unknown,6477.686121919585,13421,1,Unknown,22,4.0,2,1,8.0,2,3.0,8,0,7,Unknown,True
35,No,Travel Rarely,819.0,Unknown,2.0,3,Unknown,1182.0,3,Male,44.0,2,3,Manufacturing Director,2,Divorced,6477.686121919585,19588,2,No,18,3.0,2,1,15.0,2,4.0,7,6,4,Unknown,True
53,No,Unknown,1223.0, Research & Development ,7.0,2,Medical,1201.0,4,Female,50.0,3,5,Manager,3,Divorced,6477.686121919585,18640,3,No,18,3.0,2,1,26.0,6,3.0,7,4,7,Manager - Research & Development,False
35,No,Unknown,1361.0,Unknown,17.0,4,Life Sciences,1218.0,3,Male,94.0,3,2,Sales Executive,1,Unknown,6477.686121919585,21026,3,Unknown,15,3.0,4,3,15.0,2,3.0,7,1,7,Unknown,True
33,No,Unknown,1146.0,Unknown,25.0,3,Medical,1220.0,2,Female,66.34100523908702,3,2,Sales Executive,3,Unknown,6477.686121919585,4905,1,No,12,3.0,1,1,11.556464522790527,3,2.0,10,0,1,Unknown,True
36,No,Unknown,802.0144784138452, Research & Development ,6.0,4,Life Sciences,0.01,3,Male,60.0,1,1,Laboratory Technician,3,Divorced,6477.686121919585,6865,1,No,14,3.0,3,1,11.313949628152766,4,3.0,7,1,7,Laboratory Technician - Research & Development,True
30,No,Travel Rarely,853.0,Unknown,7.0,4,Life Sciences,1224.0,3,Male,49.0,3,2,Laboratory Technician,3,Divorced,3491.0,11309,1,Unknown,13,3.0,1,3,11.348207694576109,4,2.0,10,8,9,Unknown,True
60,No,Unknown,801.9183133683579,Unknown,8.888610003844331,4,Unknown,0.01,2,Male,52.0,4,2,Sales Executive,4,Divorced,5220.0,10893,0,Unknown,18,3.0,2,1,12.0,3,3.0,11,1,9,Unknown,True
32,No,Unknown,1316.0,Unknown,2.0,2,Life Sciences,1235.0,4,Female,38.0,3,2,Research Scientist,3,Single,6477.686121919585,2338,4,Yes,14,3.0,4,0,10.0,2,3.0,8,0,7,Unknown,False
36,No,Unknown,363.0,Unknown,1.0,3,Technical Degree,1237.0,3,Female,65.63394734915842,1,3,Manufacturing Director,1,Divorced,10252.0,4235,2,Yes,21,4.0,3,1,17.0,2,3.0,7,7,7,Unknown,True
27,No,Travel Rarely,1103.0,Unknown,14.0,3,Unknown,0.01,1,Male,42.0,3,1,Research Scientist,1,Unknown,6477.686121919585,14377,1,Unknown,14,3.0,4,2,11.522875698065382,3,2.0,9,6,8,Unknown,True
43,No,Unknown,920.0, Research & Development ,3.0,3,Life Sciences,1255.0,3,Male,96.0,1,5,Research Director,4,Unknown,19740.0,18625,3,No,14,3.0,2,1,11.402071472667888,2,3.0,8,0,7,Research Director - Research & Development,True
29,No,Travel Rarely,694.0,Unknown,1.0,3,Unknown,1264.0,4,Female,65.93193603537915,2,4,Research Director,4,Divorced,6477.686121919585,3423,3,No,14,3.0,2,2,9.0,2,2.0,7,1,7,Unknown,True
59,No,Unknown,1429.0,Unknown,8.848188399161318,4,Unknown,1283.0,2,Male,67.0,3,3,Manufacturing Director,4,Single,6477.686121919585,20002,6,No,12,3.0,4,0,11.755678285323082,6,2.0,9,5,4,Unknown,False
43,No,Travel Rarely,531.0,Unknown,4.0,4,Marketing,1293.0,4,Female,56.0,2,3,Sales Executive,4,Single,6477.686121919585,20364,3,No,14,3.0,4,0,23.0,3,4.0,21,15,17,Unknown,True
44,Yes,Travel Rarely,621.0,Unknown,15.0,3,Medical,1295.0,1,Female,73.0,3,3,Healthcare Representative,4,Married,6477.686121919585,14075,1,Unknown,11,3.0,4,1,11.188460732701614,2,3.0,10,0,5,Unknown,True
29,Yes,Unknown,806.0, Research & Development ,7.0,3,Technical Degree,0.01,2,Female,39.0,3,1,Laboratory Technician,3,Divorced,6477.686121919585,17285,3,Yes,13,3.0,1,2,10.0,2,3.0,7,7,7,Laboratory Technician - Research & Development,True
32,No,Travel Rarely,604.0,Unknown,8.0,3,Unknown,0.01,3,Male,56.0,4,2,Sales Executive,4,Married,6209.0,11693,1,Unknown,15,3.0,3,2,11.17415551112299,4,4.0,10,0,8,Unknown,False
36,No,Travel Rarely,325.0,Unknown,10.0,4,Technical Degree,0.01,4,Female,63.0,3,3,Healthcare Representative,3,Married,7094.0,5747,3,No,12,3.0,1,0,10.979003009466716,0,3.0,7,1,7,Unknown,True
52,Yes,Unknown,1030.0, Sales ,5.0,3,Unknown,0.01,2,Male,64.0,3,3,Sales Executive,2,Single,6477.686121919585,21534,9,Yes,19,3.0,3,0,11.474801917109103,2,2.0,8,7,7,Sales Executive - Sales,True
39,No,Travel Rarely,524.0,Unknown,8.90311909808421,2,Unknown,1322.0,1,Male,32.0,3,2,Manufacturing Director,3,Single,4534.0,13352,0,Unknown,11,3.0,1,0,11.114475472339485,6,3.0,8,1,7,Unknown,True
34,No,Unknown,943.0,Unknown,9.0,3,Unknown,1344.0,4,Male,86.0,3,3,Healthcare Representative,4,Unknown,8500.0,5494,0,Unknown,11,3.0,4,1,10.0,0,2.0,9,1,6,Unknown,True
38,No,Unknown,1009.0,Unknown,2.0,2,Life Sciences,1355.0,2,Female,31.0,3,2,Sales Executive,1,Unknown,6477.686121919585,19461,3,Unknown,15,3.0,4,1,11.0,3,3.0,7,1,7,Unknown,True
36,No,Travel Frequently,607.0, Sales ,8.910294698053232,3,Marketing,1362.0,1,Female,83.0,4,2,Sales Executive,1,Married,4639.0,2261,2,No,16,3.0,4,1,11.180115240476017,2,2.0,15,6,13,Sales Executive - Sales,True
35,No,Unknown,817.0,Unknown,1.0,3,Unknown,1369.0,4,Female,60.0,2,2,Laboratory Technician,4,Unknown,5363.0,10846,0,No,12,3.0,2,1,10.0,0,3.0,9,0,0,Unknown,False
55,Yes,Unknown,802.3149628781858,Unknown,13.0,4,Unknown,0.01,1,Male,85.0,4,4,Sales Executive,3,Unknown,6477.686121919585,9277,6,Unknown,17,3.0,3,0,11.31765932396441,2,2.0,19,3,8,Unknown,True
34,No,Unknown,802.3089223193931,Unknown,29.0,3,Unknown,1377.0,2,Male,86.0,3,2,Laboratory Technician,3,Unknown,6477.686121919585,17491,4,Unknown,13,3.0,1,2,10.0,1,3.0,8,7,7,Unknown,False
43,No,Unknown,930.0,Unknown,6.0,3,Medical,1402.0,1,Female,73.0,2,2,Research Scientist,3,Single,4081.0,20003,1,Yes,14,3.0,1,0,20.0,3,1.0,20,1,8,Unknown,False
42,No,Travel Rarely,1147.0,Unknown,10.0,3,Human Resources,1408.0,3,Female,31.0,3,4,Manager,1,Married,6477.686121919585,16616,0,Unknown,14,3.0,3,1,21.0,5,3.0,20,0,9,Unknown,False
26,No,Travel Rarely,652.0,Unknown,7.0,3,Unknown,1417.0,3,Male,100.0,4,1,Laboratory Technician,1,Single,3578.0,23577,0,No,12,3.0,4,0,8.0,2,3.0,7,0,7,Unknown,True
29,Yes,Unknown,337.0,Unknown,14.0,1,Other,1421.0,3,Female,84.0,3,3,Healthcare Representative,4,Single,6477.686121919585,22930,0,Yes,12,3.0,1,0,10.990397968733397,1,3.0,8,7,7,Unknown,True
54,No,Unknown,971.0, Research & Development ,1.0,3,Unknown,1422.0,4,Female,54.0,3,4,Research Director,4,Unknown,17328.0,5652,6,Unknown,19,3.0,4,0,29.0,3,2.0,20,12,7,Research Director - Research & Development,False
55,No,Unknown,1136.0,Unknown,1.0,4,Unknown,1424.0,2,Male,81.0,4,4,Research Director,4,Divorced,6477.686121919585,12414,2,No,13,3.0,4,2,31.0,4,4.0,7,0,0,Unknown,True
40,No,Non Travel,663.0,Unknown,9.0,4,Other,0.01,3,Male,81.0,3,2,Laboratory Technician,3,Unknown,6477.686121919585,23099,3,No,11,3.0,3,2,11.0,2,3.0,8,0,7,Unknown,True
31,No,Unknown,326.0,Unknown,8.0,2,Unknown,0.01,1,Male,31.0,3,3,Sales Executive,4,Divorced,10793.0,8386,1,Unknown,18,3.0,1,1,13.0,5,3.0,13,9,9,Unknown,True
46,Yes,Unknown,377.0,Unknown,9.0,3,Marketing,1457.0,1,Male,52.0,3,3,Sales Executive,4,Divorced,6477.686121919585,15986,4,No,11,3.0,1,1,28.0,1,4.0,7,4,3,Unknown,True
45,No,Travel Rarely,1038.0,Unknown,20.0,3,Medical,1460.0,2,Male,95.0,1,3,Healthcare Representative,1,Unknown,10851.0,19863,2,Yes,18,3.0,2,1,11.484694997946251,2,3.0,7,0,7,Unknown,False
49,No,Travel Rarely,1490.0,Unknown,7.0,4,Life Sciences,1484.0,3,Male,35.0,3,3,Healthcare Representative,2,Divorced,10466.0,20948,3,Unknown,14,3.0,2,2,29.0,3,3.0,8,0,7,Unknown,False
29,No,Travel Rarely,1246.0,Unknown,19.0,3,Unknown,1497.0,3,Male,77.0,2,2,Sales Executive,3,Unknown,6477.686121919585,23757,1,Unknown,14,3.0,3,2,10.0,3,3.0,10,0,4,Unknown,True
29,Yes,Unknown,224.0,Unknown,1.0,4,Technical Degree,1522.0,1,Male,100.0,2,1,Research Scientist,1,Single,2362.0,7568,6,No,13,3.0,3,0,10.913390602932134,2,1.0,9,0,7,Unknown,True
29,No,Unknown,441.0,Unknown,8.0,1,Other,1544.0,3,Female,39.0,1,2,Healthcare Representative,1,Unknown,6477.686121919585,7288,3,No,13,3.0,3,1,9.0,3,3.0,7,0,7,Unknown,True
40,No,Travel Rarely,898.0, Human Resources ,6.0,2,Unknown,0.01,3,Male,38.0,3,4,Manager,4,Single,6477.686121919585,17381,1,Yes,21,4.0,4,0,21.0,2,3.0,21,7,7,Manager - Human Resources,True
48,No,Unknown,802.4826085838752, Sales ,16.0,4,Life Sciences,0.01,3,Female,96.0,3,2,Sales Executive,3,Divorced,6439.0,13693,8,No,14,3.0,3,1,18.0,2,3.0,8,7,7,Sales Executive - Sales,True
53,Yes,Unknown,607.0,Unknown,2.0,5,Unknown,1572.0,3,Female,78.0,2,3,Manufacturing Director,4,Married,6477.686121919585,14618,0,Unknown,16,3.0,2,1,11.179475583440194,4,3.0,33,1,9,Unknown,True
44,No,Unknown,1313.0,Unknown,7.0,3,Medical,1608.0,2,Female,31.0,3,5,Research Director,4,Unknown,6477.686121919585,3549,0,Yes,14,3.0,4,1,11.669005045759764,4,2.0,22,1,10,Unknown,False
45,No,Unknown,1015.0,Unknown,5.0,5,Unknown,1611.0,3,Female,50.0,1,2,Laboratory Technician,1,Unknown,5769.0,23447,1,Unknown,14,3.0,1,0,10.0,3,3.0,10,1,4,Unknown,False
45,No,Non Travel,801.8956695036394,Unknown,26.0,3,Marketing,1612.0,1,Male,52.0,2,2,Sales Executive,1,Unknown,4385.0,24162,1,Unknown,15,3.0,1,1,10.0,2,3.0,10,4,5,Unknown,False
34,No,Travel Frequently,426.0,Unknown,10.0,4,Unknown,1615.0,3,Male,42.0,4,2,Manufacturing Director,4,Unknown,6477.686121919585,17000,1,Unknown,13,3.0,1,1,9.0,3,3.0,9,7,2,Unknown,True
39,No,Unknown,1387.0, Research & Development ,10.0,5,Medical,0.01,2,Male,76.0,3,2,Manufacturing Director,1,Unknown,6477.686121919585,3835,2,Unknown,13,3.0,4,3,11.727427445469443,3,3.0,7,7,7,Manufacturing Director - Research & Development,False
27,No,Unknown,1302.0, Research & Development ,8.857049366089836,3,Unknown,1619.0,3,Male,66.48027224319199,2,1,Laboratory Technician,1,Divorced,4066.0,16290,1,No,11,3.0,1,2,7.0,3,3.0,7,0,7,Laboratory Technician - Research & Development,True
45,No,Travel Rarely,1329.0,Unknown,2.0,2,Unknown,1635.0,4,Female,59.0,2,2,Manufacturing Director,4,Divorced,6477.686121919585,5388,1,Unknown,19,3.0,1,2,10.0,3,3.0,10,3,9,Unknown,True
44,No,Unknown,602.0,Unknown,1.0,5,Unknown,1642.0,1,Male,37.0,3,2,Human Resources,4,Married,6477.686121919585,10503,4,Yes,11,3.0,3,0,14.0,3,3.0,10,0,2,Unknown,True
25,No,Unknown,772.0,Unknown,2.0,1,Life Sciences,1653.0,4,Male,77.0,4,2,Manufacturing Director,3,Divorced,5206.0,4973,1,Unknown,17,3.0,3,2,7.0,6,3.0,7,0,7,Unknown,False
49,No,Unknown,809.0,Unknown,1.0,3,Unknown,0.01,3,Male,36.0,3,4,Manager,3,Single,6477.686121919585,22384,4,Unknown,14,3.0,1,0,23.0,2,3.0,8,0,0,Unknown,True
48,Yes,Travel Frequently,802.4820282427474,Unknown,7.0,2,Unknown,1691.0,4,Female,95.0,3,1,Sales Representative,3,Unknown,2655.0,11740,2,Unknown,11,3.0,3,2,19.0,3,3.0,9,7,7,Unknown,False
26,No,Unknown,786.0,Unknown,7.0,3,Medical,1693.0,4,Male,76.0,3,1,Laboratory Technician,4,Unknown,2570.0,11925,1,No,20,4.0,3,0,7.0,5,3.0,7,5,7,Unknown,True
44,No,Travel Rarely,921.0,Unknown,2.0,3,Life Sciences,1703.0,3,Female,96.0,4,3,Healthcare Representative,4,Unknown,6477.686121919585,14810,1,Unknown,19,3.0,2,1,11.402785348530045,2,3.0,8,6,7,Unknown,True
36,No,Unknown,530.0,Unknown,2.0,4,Unknown,0.01,3,Female,51.0,3,2,Sales Representative,4,Single,4502.0,7439,3,Unknown,15,3.0,3,0,17.0,2,2.0,13,6,7,Unknown,True
46,No,Unknown,717.0, Research & Development ,13.0,4,Unknown,1727.0,3,Male,34.0,3,2,Healthcare Representative,2,Single,6477.686121919585,9697,6,No,14,3.0,4,0,19.0,3,3.0,10,0,9,Healthcare Representative - Research & Development,True
35,No,Unknown,1370.0,Unknown,27.0,4,Life Sciences,1728.0,4,Male,49.0,3,2,Manufacturing Director,3,Married,6477.686121919585,5151,2,Unknown,16,3.0,2,1,17.0,3,3.0,7,0,7,Unknown,True
30,No,Travel Frequently,1312.0,Unknown,2.0,4,Unknown,1745.0,4,Female,78.0,2,1,Research Scientist,1,Unknown,4968.0,26427,0,Unknown,16,3.0,4,0,10.0,2,3.0,9,0,7,Unknown,False
30,No,Unknown,979.0,Unknown,15.0,2,Marketing,1754.0,3,Male,94.0,2,3,Sales Executive,1,Unknown,6477.686121919585,3088,2,No,11,3.0,1,1,11.443130618886615,2,3.0,7,1,7,Unknown,True
33,No,Non Travel,1283.0,Unknown,2.0,3,Marketing,1756.0,4,Female,62.0,3,2,Sales Executive,2,Unknown,5147.0,10697,8,No,15,3.0,4,0,13.0,2,2.0,11,1,7,Unknown,True
32,No,Unknown,953.0,Unknown,5.0,4,Unknown,1764.0,2,Male,65.0,3,1,Research Scientist,2,Single,2718.0,17674,2,No,14,3.0,2,0,12.0,3,3.0,7,0,7,Unknown,True
43,No,Travel Rarely,244.0,Unknown,2.0,3,Life Sciences,1778.0,2,Male,97.0,3,1,Human Resources,4,Unknown,3539.0,5033,0,No,13,3.0,2,0,10.927010356049477,5,3.0,9,1,8,Unknown,False
31,No,Travel Rarely,196.0,Unknown,29.0,4,Marketing,0.01,1,Female,91.0,2,2,Sales Executive,4,Unknown,5468.0,13402,1,Unknown,14,3.0,1,2,10.892115177196338,3,3.0,12,5,7,Unknown,True
35,Yes,Unknown,303.0,Unknown,27.0,3,Unknown,1797.0,3,Male,84.0,3,2,Sales Executive,4,Unknown,5813.0,13492,1,Unknown,18,3.0,4,0,10.966354986347387,2,3.0,10,7,7,Unknown,False
35,No,Non Travel,1180.0, Research & Development ,2.0,2,Medical,1804.0,2,Male,90.0,3,2,Manufacturing Director,4,Divorced,6477.686121919585,24442,2,No,14,3.0,3,1,15.0,6,3.0,7,1,7,Manufacturing Director - Research & Development,False
30,No,Unknown,1092.0,Unknown,10.0,3,Medical,1816.0,1,Female,64.0,3,3,Manufacturing Director,3,Single,9667.0,2739,9,No,14,3.0,2,0,9.0,3,3.0,7,0,2,Unknown,False
46,Yes,Travel Rarely,261.0,Unknown,8.930359296717597,2,Medical,1821.0,4,Female,66.0,3,2,Healthcare Representative,2,Married,6477.686121919585,10842,4,No,22,4.0,4,1,13.0,2,4.0,9,3,7,Unknown,False
45,No,Non Travel,589.0,Unknown,2.0,4,Unknown,0.01,3,Female,67.0,3,2,Sales Executive,3,Married,5154.0,19665,4,Unknown,22,4.0,2,2,10.0,3,4.0,8,5,7,Unknown,False
43,No,Travel Frequently,1422.0,Unknown,2.0,4,Life Sciences,1849.0,1,Male,92.0,3,2,Sales Executive,4,Married,5675.0,19246,1,Unknown,20,4.0,3,1,7.0,5,3.0,7,7,7,Unknown,False
46,Yes,Unknown,802.0747229179678,Unknown,10.0,3,Life Sciences,1869.0,3,Female,64.0,3,3,Sales Executive,2,Unknown,7314.0,14011,5,Unknown,21,4.0,3,3,14.0,2,3.0,8,0,7,Unknown,True
40,No,Travel Rarely,1137.0, Research & Development ,1.0,4,Unknown,0.01,1,Male,98.0,3,4,Manager,1,Unknown,6477.686121919585,18991,2,Unknown,11,3.0,1,1,22.0,3,3.0,19,11,16,Manager - Research & Development,True
27,No,Travel Rarely,511.0, Sales ,2.0,2,Unknown,1898.0,1,Female,89.0,4,2,Sales Executive,3,Single,6477.686121919585,26997,0,No,14,3.0,2,0,9.0,5,2.0,8,0,7,Sales Executive - Sales,False
42,No,Unknown,1396.0,Unknown,6.0,3,Medical,1911.0,3,Male,83.0,3,3,Research Director,1,Married,6477.686121919585,14842,9,No,13,3.0,2,1,18.0,3,4.0,13,5,7,Unknown,True
26,No,Travel Frequently,1096.0,Unknown,6.0,3,Other,0.01,3,Male,61.0,4,1,Laboratory Technician,4,Married,6477.686121919585,7102,0,No,18,3.0,1,1,8.0,3,3.0,7,7,7,Unknown,True
28,No,Travel Frequently,801.7752327073986,Unknown,1.0,2,Life Sciences,1927.0,3,Male,42.0,2,2,Sales Executive,4,Married,6477.686121919585,19255,1,Unknown,12,3.0,3,1,7.0,2,3.0,7,0,7,Unknown,True
47,No,Unknown,1169.0,Unknown,14.0,4,Unknown,1934.0,3,Male,64.0,3,2,Research Scientist,2,Married,6477.686121919585,2125,8,Unknown,18,3.0,3,1,11.572418188365809,4,4.0,8,1,7,Unknown,False
34,No,Travel Rarely,1239.0,Unknown,13.0,4,Medical,1951.0,4,Male,39.0,3,3,Sales Executive,3,Divorced,6477.686121919585,22914,1,No,18,3.0,3,1,9.0,2,2.0,8,1,1,Unknown,True
26,No,Unknown,157.0, Research & Development ,1.0,3,Medical,1952.0,3,Male,95.0,3,1,Laboratory Technician,1,Single,6477.686121919585,20006,0,No,13,3.0,4,0,8.0,6,3.0,7,7,6,Laboratory Technician - Research & Development,True
27,No,Travel Rarely,954.0,Unknown,9.0,3,Unknown,1965.0,4,Male,44.0,3,2,Sales Executive,4,Unknown,6477.686121919585,5099,1,Unknown,14,3.0,1,0,11.41847201687008,5,3.0,7,0,7,Unknown,False
31,Yes,Travel Frequently,754.0, Sales ,26.0,4,Marketing,1967.0,1,Male,63.0,3,2,Sales Executive,4,Unknown,6477.686121919585,21075,1,Yes,11,3.0,3,0,10.0,4,3.0,10,0,8,Sales Executive - Sales,True
33,No,Travel Frequently,1303.0,Unknown,7.0,2,Life Sciences,0.01,4,Male,66.4811013331073,3,2,Healthcare Representative,3,Divorced,6477.686121919585,18079,1,Unknown,20,3.0,3,3,9.0,2,3.0,9,2,8,Unknown,True
31,No,Unknown,697.0,Unknown,10.0,3,Unknown,1979.0,3,Female,40.0,3,3,Research Director,3,Married,6477.686121919585,26862,4,No,20,4.0,3,1,13.0,2,4.0,11,4,8,Unknown,True
35,No,Unknown,1395.0,Unknown,9.0,4,Medical,2008.0,2,Male,48.0,3,2,Research Scientist,3,Unknown,5098.0,18698,1,No,19,3.0,2,0,10.0,5,3.0,10,0,8,Unknown,True
33,No,Travel Rarely,501.0,Unknown,15.0,2,Unknown,2009.0,2,Female,95.0,3,2,Healthcare Representative,4,Married,6477.686121919585,21653,0,Yes,13,3.0,1,1,11.107248799711508,6,3.0,9,8,1,Unknown,True
39,No,Travel Rarely,116.0,Unknown,24.0,1,Life Sciences,2014.0,1,Male,52.0,3,2,Research Scientist,4,Single,6477.686121919585,5340,7,No,13,3.0,1,0,10.830354617444867,2,3.0,7,1,7,Unknown,False
36,No,Travel Rarely,557.0,Unknown,8.916644116309511,3,Unknown,0.01,4,Female,94.0,2,3,Sales Executive,4,Married,6477.686121919585,12695,0,No,19,3.0,3,2,10.0,2,3.0,9,3,4,Unknown,True
41,No,Travel Rarely,582.0,Unknown,28.0,4,Life Sciences,2034.0,1,Female,60.0,2,4,Manufacturing Director,2,Married,13570.0,5640,0,No,23,3.0,3,1,21.0,3,3.0,20,0,10,Unknown,True
34,No,Unknown,704.0, Sales ,28.0,3,Marketing,2035.0,4,Female,95.0,2,2,Sales Executive,3,Married,6712.0,8978,1,No,21,4.0,4,2,8.0,2,3.0,8,1,7,Sales Executive - Sales,False
38,No,Travel Rarely,802.4933428835681,Unknown,10.0,2,Unknown,0.01,1,Female,100.0,3,2,Sales Executive,4,Married,6477.686121919585,5982,1,No,11,3.0,3,1,10.0,1,3.0,10,1,9,Unknown,True
39,No,Travel Rarely,613.0,Unknown,6.0,1,Unknown,2062.0,4,Male,42.0,2,3,Healthcare Representative,1,Unknown,9991.0,21457,4,Unknown,15,3.0,1,1,11.178502281313797,5,3.0,7,1,7,Unknown,True
34,No,Travel Rarely,419.0,Unknown,7.0,4,Unknown,28.0,1,Female,53.0,3,3,Research Director,2,Single,6477.686121919585,21293,0,No,11,3.0,3,0,11.043685996496151,4,3.0,12,2,11,Unknown,False
44,No,Travel Rarely,477.0,Unknown,7.0,4,Medical,0.01,1,Female,42.0,2,3,Healthcare Representative,4,Married,10248.0,2094,3,Unknown,14,3.0,4,1,24.0,4,3.0,22,5,17,Unknown,True
46,No,Unknown,1211.0,Unknown,5.0,4,Unknown,62.0,1,Male,98.0,3,2,Sales Executive,4,Single,6477.686121919585,20445,4,Unknown,21,3.0,3,0,14.0,4,3.0,9,0,8,Unknown,True
41,No,Travel Frequently,857.0, Research & Development ,10.0,3,Life Sciences,199.0,4,Male,91.0,2,4,Manager,1,Divorced,6477.686121919585,12888,4,Unknown,13,3.0,2,1,11.35699247316078,2,2.0,7,7,7,Manager - Research & Development,False
39,No,Unknown,505.0, Research & Development ,2.0,4,Unknown,343.0,3,Female,64.0,3,3,Healthcare Representative,3,Single,10938.0,6420,0,No,25,4.0,4,0,20.0,1,3.0,19,11,8,Healthcare Representative - Research & Development,False
42,No,Travel Rarely,269.0,Unknown,2.0,3,Medical,351.0,4,Female,56.0,2,1,Laboratory Technician,1,Divorced,2593.0,8007,0,Yes,11,3.0,3,1,10.0,4,3.0,9,7,8,Unknown,True
33,No,Travel Frequently,553.0, Research & Development ,5.0,4,Unknown,428.0,4,Female,74.0,3,3,Manager,2,Married,11878.0,23364,6,Unknown,11,3.0,2,2,12.0,2,3.0,10,8,8,Manager - Research & Development,True
